Store,Dept,Date,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5
5,4,11/25/11,11192.08,61.93,3.236,107.42,7,29333.06,8,826.06
5,5,11/25/11,27602.65,61.93,3.236,107.42,7,29333.06,8,826.06
5,6,11/25/11,8053.68,61.93,3.236,107.42,7,29333.06,8,826.06
5,7,11/25/11,25326.74,61.93,3.236,107.42,7,29333.06,8,826.06
5,8,11/25/11,13134.34,61.93,3.236,107.42,7,29333.06,8,826.06
5,9,11/25/11,15010.12,61.93,3.236,107.42,7,29333.06,8,826.06
5,10,11/25/11,10072.19,61.93,3.236,107.42,7,29333.06,8,826.06
5,11,11/25/11,8464.77,61.93,3.236,107.42,7,29333.06,8,826.06
5,12,11/25/11,2560.9,61.93,3.236,107.42,7,29333.06,8,826.06
5,13,11/25/11,10572.13,61.93,3.236,107.42,7,29333.06,8,826.06
5,14,11/25/11,14518.91,61.93,3.236,107.42,7,29333.06,8,826.06
6,1,11/25/11,21803.82,62.78,3.236,429.03,171.88,83192.81,15,986.23
6,2,11/25/11,51940.37,62.78,3.236,429.03,171.88,83192.81,15,986.23
6,3,11/25/11,13327.66,62.78,3.236,429.03,171.88,83192.81,15,986.23
6,4,11/25/11,43421.18,62.78,3.236,429.03,171.88,83192.81,15,986.23
6,5,11/25/11,96763.72,62.78,3.236,429.03,171.88,83192.81,15,986.23
6,6,11/25/11,26167.41,62.78,3.236,429.03,171.88,83192.81,15,986.23
6,7,11/25/11,97124.09,62.78,3.236,429.03,171.88,83192.81,15,986.23
6,8,11/25/11,48306.28,62.78,3.236,429.03,171.88,83192.81,15,986.23
6,9,11/25/11,72286.85,62.78,3.236,429.03,171.88,83192.81,15,986.23
6,10,11/25/11,48835.67,62.78,3.236,429.03,171.88,83192.81,15,986.23
6,11,11/25/11,23156.67,62.78,3.236,429.03,171.88,83192.81,15,986.23
6,12,11/25/11,5899.94,62.78,3.236,429.03,171.88,83192.81,15,986.23
6,13,11/25/11,37555.9,62.78,3.236,429.03,171.88,83192.81,15,986.23
6,14,11/25/11,63464.02,62.78,3.236,429.03,171.88,83192.81,15,986.23
1,1,12/2/11,25293.49,48.91,3.172,5629.51,68,1398.11,2084.64,20475.32
1,2,12/2/11,45928.14,48.91,3.172,5629.51,68,1398.11,2084.64,20475.32
1,3,12/2/11,10146.54,48.91,3.172,5629.51,68,1398.11,2084.64,20475.32
1,4,12/2/11,38489.63,48.91,3.172,5629.51,68,1398.11,2084.64,20475.32
1,5,12/2/11,32572.27,48.91,3.172,5629.51,68,1398.11,2084.64,20475.32
1,6,12/2/11,5240.63,48.91,3.172,5629.51,68,1398.11,2084.64,20475.32
1,7,12/2/11,33118.33,48.91,3.172,5629.51,68,1398.11,2084.64,20475.32
1,8,12/2/11,35886.92,48.91,3.172,5629.51,68,1398.11,2084.64,20475.32
1,9,12/2/11,23042.52,48.91,3.172,5629.51,68,1398.11,2084.64,20475.32
1,10,12/2/11,32006.18,48.91,3.172,5629.51,68,1398.11,2084.64,20475.32
1,11,12/2/11,33129.25,48.91,3.172,5629.51,68,1398.11,2084.64,20475.32
1,12,12/2/11,7587.6,48.91,3.172,5629.51,68,1398.11,2084.64,20475.32
1,13,12/2/11,37507.93,48.91,3.172,5629.51,68,1398.11,2084.64,20475.32
1,14,12/2/11,18110.97,48.91,3.172,5629.51,68,1398.11,2084.64,20475.32
2,1,12/2/11,29959.08,48.74,3.172,8010.99,83.47,1897.27,4444,28238.93
2,2,12/2/11,60333.21,48.74,3.172,8010.99,83.47,1897.27,4444,28238.93
2,3,12/2/11,15569.24,48.74,3.172,8010.99,83.47,1897.27,4444,28238.93
2,4,12/2/11,44295.08,48.74,3.172,8010.99,83.47,1897.27,4444,28238.93
2,5,12/2/11,34868.24,48.74,3.172,8010.99,83.47,1897.27,4444,28238.93
2,6,12/2/11,7411,48.74,3.172,8010.99,83.47,1897.27,4444,28238.93
2,7,12/2/11,75221.22,48.74,3.172,8010.99,83.47,1897.27,4444,28238.93
2,8,12/2/11,56405.4,48.74,3.172,8010.99,83.47,1897.27,4444,28238.93
2,9,12/2/11,28887.97,48.74,3.172,8010.99,83.47,1897.27,4444,28238.93
2,10,12/2/11,39676.61,48.74,3.172,8010.99,83.47,1897.27,4444,28238.93
2,11,12/2/11,32380.26,48.74,3.172,8010.99,83.47,1897.27,4444,28238.93
2,12,12/2/11,7490.07,48.74,3.172,8010.99,83.47,1897.27,4444,28238.93
2,13,12/2/11,41985.3,48.74,3.172,8010.99,83.47,1897.27,4444,28238.93
2,14,12/2/11,26538.9,48.74,3.172,8010.99,83.47,1897.27,4444,28238.93
3,1,12/2/11,9251.4,54.97,3.172,850.86,18.94,781.71,394.29,7297.1
3,2,12/2/11,17134.48,54.97,3.172,850.86,18.94,781.71,394.29,7297.1
3,3,12/2/11,4716.27,54.97,3.172,850.86,18.94,781.71,394.29,7297.1
3,4,12/2/11,8875.33,54.97,3.172,850.86,18.94,781.71,394.29,7297.1
3,5,12/2/11,14506.34,54.97,3.172,850.86,18.94,781.71,394.29,7297.1
3,6,12/2/11,2327.44,54.97,3.172,850.86,18.94,781.71,394.29,7297.1
3,7,12/2/11,15251.87,54.97,3.172,850.86,18.94,781.71,394.29,7297.1
3,8,12/2/11,7799.41,54.97,3.172,850.86,18.94,781.71,394.29,7297.1
3,9,12/2/11,11808.52,54.97,3.172,850.86,18.94,781.71,394.29,7297.1
3,10,12/2/11,12395.15,54.97,3.172,850.86,18.94,781.71,394.29,7297.1
3,11,12/2/11,12556.49,54.97,3.172,850.86,18.94,781.71,394.29,7297.1
3,12,12/2/11,2277.55,54.97,3.172,850.86,18.94,781.71,394.29,7297.1
3,13,12/2/11,10987.14,54.97,3.172,850.86,18.94,781.71,394.29,7297.1
3,14,12/2/11,5532.93,54.97,3.172,850.86,18.94,781.71,394.29,7297.1
4,1,12/2/11,41861,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2
4,2,12/2/11,90896.84,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2
4,3,12/2/11,13923.27,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2
4,4,12/2/11,55582.51,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2
4,5,12/2/11,56474.65,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2
4,6,12/2/11,7950.12,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2
4,7,12/2/11,80692.79,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2
4,8,12/2/11,64584.56,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2
4,9,12/2/11,23982.48,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2
4,10,12/2/11,37181.23,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2
4,11,12/2/11,40121.99,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2
4,12,12/2/11,6466.91,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2
4,13,12/2/11,65282.35,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2
4,14,12/2/11,33675.28,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2
5,1,12/2/11,11761.28,51.14,3.172,2359.44,4,658.01,901.67,24751.93
5,2,12/2/11,14037.12,51.14,3.172,2359.44,4,658.01,901.67,24751.93
5,3,12/2/11,3637.95,51.14,3.172,2359.44,4,658.01,901.67,24751.93
5,4,12/2/11,10865.82,51.14,3.172,2359.44,4,658.01,901.67,24751.93
5,5,12/2/11,7602.93,51.14,3.172,2359.44,4,658.01,901.67,24751.93
5,6,12/2/11,878.19,51.14,3.172,2359.44,4,658.01,901.67,24751.93
5,7,12/2/11,9212.52,51.14,3.172,2359.44,4,658.01,901.67,24751.93
5,8,12/2/11,15202.49,51.14,3.172,2359.44,4,658.01,901.67,24751.93
5,9,12/2/11,6850.52,51.14,3.172,2359.44,4,658.01,901.67,24751.93
5,10,12/2/11,8925.54,51.14,3.172,2359.44,4,658.01,901.67,24751.93
5,11,12/2/11,11215.05,51.14,3.172,2359.44,4,658.01,901.67,24751.93
5,12,12/2/11,2294.42,51.14,3.172,2359.44,4,658.01,901.67,24751.93
5,13,12/2/11,11158.5,51.14,3.172,2359.44,4,658.01,901.67,24751.93
5,14,12/2/11,4764.06,51.14,3.172,2359.44,4,658.01,901.67,24751.93
6,1,12/2/11,27567.47,51.18,3.172,6264.18,74.94,2885.14,3904.82,27272.53
6,2,12/2/11,47608.81,51.18,3.172,6264.18,74.94,2885.14,3904.82,27272.53
6,3,12/2/11,14173.85,51.18,3.172,6264.18,74.94,2885.14,3904.82,27272.53
6,4,12/2/11,36354.49,51.18,3.172,6264.18,74.94,2885.14,3904.82,27272.53
6,5,12/2/11,45725.81,51.18,3.172,6264.18,74.94,2885.14,3904.82,27272.53
6,6,12/2/11,6983.26,51.18,3.172,6264.18,74.94,2885.14,3904.82,27272.53
6,7,12/2/11,58226.56,51.18,3.172,6264.18,74.94,2885.14,3904.82,27272.53
6,8,12/2/11,50302.8,51.18,3.172,6264.18,74.94,2885.14,3904.82,27272.53
6,9,12/2/11,39751.79,51.18,3.172,6264.18,74.94,2885.14,3904.82,27272.53
6,10,12/2/11,44792.18,51.18,3.172,6264.18,74.94,2885.14,3904.82,27272.53
6,11,12/2/11,28214.66,51.18,3.172,6264.18,74.94,2885.14,3904.82,27272.53
6,12,12/2/11,5397.12,51.18,3.172,6264.18,74.94,2885.14,3904.82,27272.53
6,13,12/2/11,37094.37,51.18,3.172,6264.18,74.94,2885.14,3904.82,27272.53
6,14,12/2/11,34530.95,51.18,3.172,6264.18,74.94,2885.14,3904.82,27272.53
1,1,12/9/11,33305.92,43.93,3.158,4640.65,19,105.02,3639.42,14461.82
1,2,12/9/11,49357.43,43.93,3.158,4640.65,19,105.02,3639.42,14461.82
1,3,12/9/11,12955.55,43.93,3.158,4640.65,19,105.02,3639.42,14461.82
1,4,12/9/11,38729.31,43.93,3.158,4640.65,19,105.02,3639.42,14461.82
1,5,12/9/11,41782.13,43.93,3.158,4640.65,19,105.02,3639.42,14461.82
1,6,12/9/11,6714.41,43.93,3.158,4640.65,19,105.02,3639.42,14461.82
1,7,12/9/11,47751.41,43.93,3.158,4640.65,19,105.02,3639.42,14461.82
1,8,12/9/11,38226.32,43.93,3.158,4640.65,19,105.02,3639.42,14461.82
1,9,12/9/11,27724.56,43.93,3.158,4640.65,19,105.02,3639.42,14461.82
1,10,12/9/11,31747.07,43.93,3.158,4640.65,19,105.02,3639.42,14461.82
1,11,12/9/11,38807.31,43.93,3.158,4640.65,19,105.02,3639.42,14461.82
1,12,12/9/11,8014.5,43.93,3.158,4640.65,19,105.02,3639.42,14461.82
1,13,12/9/11,36404.7,43.93,3.158,4640.65,19,105.02,3639.42,14461.82
1,14,12/9/11,23852.42,43.93,3.158,4640.65,19,105.02,3639.42,14461.82
2,1,12/9/11,43639.97,41.76,3.158,11472.59,40,306.43,4160.55,8899.08
2,2,12/9/11,66160.47,41.76,3.158,11472.59,40,306.43,4160.55,8899.08
2,3,12/9/11,16138.7,41.76,3.158,11472.59,40,306.43,4160.55,8899.08
2,4,12/9/11,44697.01,41.76,3.158,11472.59,40,306.43,4160.55,8899.08
2,5,12/9/11,51509.07,41.76,3.158,11472.59,40,306.43,4160.55,8899.08
2,6,12/9/11,10249.8,41.76,3.158,11472.59,40,306.43,4160.55,8899.08
2,7,12/9/11,105859.41,41.76,3.158,11472.59,40,306.43,4160.55,8899.08
2,8,12/9/11,60262.21,41.76,3.158,11472.59,40,306.43,4160.55,8899.08
2,9,12/9/11,34065.44,41.76,3.158,11472.59,40,306.43,4160.55,8899.08
2,10,12/9/11,40384.43,41.76,3.158,11472.59,40,306.43,4160.55,8899.08
2,11,12/9/11,37622.16,41.76,3.158,11472.59,40,306.43,4160.55,8899.08
2,12,12/9/11,5987.98,41.76,3.158,11472.59,40,306.43,4160.55,8899.08
2,13,12/9/11,41300.96,41.76,3.158,11472.59,40,306.43,4160.55,8899.08
2,14,12/9/11,33026.41,41.76,3.158,11472.59,40,306.43,4160.55,8899.08
3,1,12/9/11,10485.08,49.26,3.158,4059.38,6.47,123.42,833.44,3018.08
3,2,12/9/11,17374.19,49.26,3.158,4059.38,6.47,123.42,833.44,3018.08
3,3,12/9/11,5108.42,49.26,3.158,4059.38,6.47,123.42,833.44,3018.08
3,4,12/9/11,8642.55,49.26,3.158,4059.38,6.47,123.42,833.44,3018.08
3,5,12/9/11,19897.92,49.26,3.158,4059.38,6.47,123.42,833.44,3018.08
3,6,12/9/11,2227.41,49.26,3.158,4059.38,6.47,123.42,833.44,3018.08
3,7,12/9/11,16775.89,49.26,3.158,4059.38,6.47,123.42,833.44,3018.08
3,8,12/9/11,9012.48,49.26,3.158,4059.38,6.47,123.42,833.44,3018.08
3,9,12/9/11,12106.8,49.26,3.158,4059.38,6.47,123.42,833.44,3018.08
3,10,12/9/11,12448.15,49.26,3.158,4059.38,6.47,123.42,833.44,3018.08
3,11,12/9/11,15738.48,49.26,3.158,4059.38,6.47,123.42,833.44,3018.08
3,12,12/9/11,2380.98,49.26,3.158,4059.38,6.47,123.42,833.44,3018.08
3,13,12/9/11,10574.82,49.26,3.158,4059.38,6.47,123.42,833.44,3018.08
3,14,12/9/11,5003.46,49.26,3.158,4059.38,6.47,123.42,833.44,3018.08
4,1,12/9/11,52520.88,31.64,3.153,5857.72,30,984.98,4692.5,13503.99
4,2,12/9/11,96307.24,31.64,3.153,5857.72,30,984.98,4692.5,13503.99
4,3,12/9/11,16193.25,31.64,3.153,5857.72,30,984.98,4692.5,13503.99
4,4,12/9/11,57074.29,31.64,3.153,5857.72,30,984.98,4692.5,13503.99
4,5,12/9/11,79275.42,31.64,3.153,5857.72,30,984.98,4692.5,13503.99
4,6,12/9/11,10687.17,31.64,3.153,5857.72,30,984.98,4692.5,13503.99
4,7,12/9/11,115006.75,31.64,3.153,5857.72,30,984.98,4692.5,13503.99
4,8,12/9/11,66574.47,31.64,3.153,5857.72,30,984.98,4692.5,13503.99
4,9,12/9/11,33285.64,31.64,3.153,5857.72,30,984.98,4692.5,13503.99
4,10,12/9/11,40538.06,31.64,3.153,5857.72,30,984.98,4692.5,13503.99
4,11,12/9/11,50718.34,31.64,3.153,5857.72,30,984.98,4692.5,13503.99
4,12,12/9/11,5396.27,31.64,3.153,5857.72,30,984.98,4692.5,13503.99
4,13,12/9/11,64887.8,31.64,3.153,5857.72,30,984.98,4692.5,13503.99
4,14,12/9/11,44751.28,31.64,3.153,5857.72,30,984.98,4692.5,13503.99
5,1,12/9/11,12086.87,44.12,3.158,2546.5,-1,83.07,523.27,3118.64
5,2,12/9/11,12178.82,44.12,3.158,2546.5,-1,83.07,523.27,3118.64
5,3,12/9/11,3614.45,44.12,3.158,2546.5,-1,83.07,523.27,3118.64
5,4,12/9/11,10056.55,44.12,3.158,2546.5,-1,83.07,523.27,3118.64
5,5,12/9/11,10576.01,44.12,3.158,2546.5,-1,83.07,523.27,3118.64
5,6,12/9/11,722.58,44.12,3.158,2546.5,-1,83.07,523.27,3118.64
5,7,12/9/11,12599.44,44.12,3.158,2546.5,-1,83.07,523.27,3118.64
5,8,12/9/11,14805.59,44.12,3.158,2546.5,-1,83.07,523.27,3118.64
5,9,12/9/11,5738.23,44.12,3.158,2546.5,-1,83.07,523.27,3118.64
5,10,12/9/11,10458.27,44.12,3.158,2546.5,-1,83.07,523.27,3118.64
5,11,12/9/11,11703.26,44.12,3.158,2546.5,-1,83.07,523.27,3118.64
5,12,12/9/11,2136.1,44.12,3.158,2546.5,-1,83.07,523.27,3118.64
5,13,12/9/11,9503.51,44.12,3.158,2546.5,-1,83.07,523.27,3118.64
5,14,12/9/11,4995.75,44.12,3.158,2546.5,-1,83.07,523.27,3118.64
6,1,12/9/11,37087.04,43.64,3.158,5473.33,42,282.45,4436.51,11311.24
6,2,12/9/11,54018.67,43.64,3.158,5473.33,42,282.45,4436.51,11311.24
6,3,12/9/11,16810.37,43.64,3.158,5473.33,42,282.45,4436.51,11311.24
6,4,12/9/11,36292.6,43.64,3.158,5473.33,42,282.45,4436.51,11311.24
6,5,12/9/11,53712.04,43.64,3.158,5473.33,42,282.45,4436.51,11311.24
6,6,12/9/11,7530.06,43.64,3.158,5473.33,42,282.45,4436.51,11311.24
6,7,12/9/11,88189.79,43.64,3.158,5473.33,42,282.45,4436.51,11311.24
6,8,12/9/11,53817.61,43.64,3.158,5473.33,42,282.45,4436.51,11311.24
6,9,12/9/11,39765.78,43.64,3.158,5473.33,42,282.45,4436.51,11311.24
6,10,12/9/11,44763.1,43.64,3.158,5473.33,42,282.45,4436.51,11311.24
6,11,12/9/11,37506.79,43.64,3.158,5473.33,42,282.45,4436.51,11311.24
6,12,12/9/11,5379.72,43.64,3.158,5473.33,42,282.45,4436.51,11311.24
6,13,12/9/11,36000.36,43.64,3.158,5473.33,42,282.45,4436.51,11311.24
6,14,12/9/11,44013.28,43.64,3.158,5473.33,42,282.45,4436.51,11311.24
1,1,12/16/11,45773.03,51.63,3.159,5011.32,67,347.37,225.79,4011.37
1,2,12/16/11,51137.42,51.63,3.159,5011.32,67,347.37,225.79,4011.37
1,3,12/16/11,13180.05,51.63,3.159,5011.32,67,347.37,225.79,4011.37
1,4,12/16/11,38266.47,51.63,3.159,5011.32,67,347.37,225.79,4011.37
1,5,12/16/11,43479.7,51.63,3.159,5011.32,67,347.37,225.79,4011.37
1,6,12/16/11,10022.4,51.63,3.159,5011.32,67,347.37,225.79,4011.37
1,7,12/16/11,69511.06,51.63,3.159,5011.32,67,347.37,225.79,4011.37
1,8,12/16/11,37149.3,51.63,3.159,5011.32,67,347.37,225.79,4011.37
1,9,12/16/11,31948.63,51.63,3.159,5011.32,67,347.37,225.79,4011.37
1,10,12/16/11,30816.81,51.63,3.159,5011.32,67,347.37,225.79,4011.37
1,11,12/16/11,27918.08,51.63,3.159,5011.32,67,347.37,225.79,4011.37
1,12,12/16/11,7784.82,51.63,3.159,5011.32,67,347.37,225.79,4011.37
1,13,12/16/11,32782.17,51.63,3.159,5011.32,67,347.37,225.79,4011.37
1,14,12/16/11,28845.68,51.63,3.159,5011.32,67,347.37,225.79,4011.37
2,1,12/16/11,63109.72,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27
2,2,12/16/11,73364.19,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27
2,3,12/16/11,18683.18,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27
2,4,12/16/11,47834.96,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27
2,5,12/16/11,65588.98,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27
2,6,12/16/11,10377.16,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27
2,7,12/16/11,138188.63,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27
2,8,12/16/11,61554.57,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27
2,9,12/16/11,40147.55,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27
2,10,12/16/11,34525.95,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27
2,11,12/16/11,27445.32,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27
2,12,12/16/11,6106.27,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27
2,13,12/16/11,39745.11,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27
2,14,12/16/11,40104.81,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27
3,1,12/16/11,15210.07,57.95,3.159,1864.61,-1,170.36,187.42,1500.38
3,2,12/16/11,19193.83,57.95,3.159,1864.61,-1,170.36,187.42,1500.38
3,3,12/16/11,5356.95,57.95,3.159,1864.61,-1,170.36,187.42,1500.38
3,4,12/16/11,8205.31,57.95,3.159,1864.61,-1,170.36,187.42,1500.38
3,5,12/16/11,21185.76,57.95,3.159,1864.61,-1,170.36,187.42,1500.38
3,6,12/16/11,2493.12,57.95,3.159,1864.61,-1,170.36,187.42,1500.38
3,7,12/16/11,31971.93,57.95,3.159,1864.61,-1,170.36,187.42,1500.38
3,8,12/16/11,8632.35,57.95,3.159,1864.61,-1,170.36,187.42,1500.38
3,9,12/16/11,11525.58,57.95,3.159,1864.61,-1,170.36,187.42,1500.38
3,10,12/16/11,9985.7,57.95,3.159,1864.61,-1,170.36,187.42,1500.38
3,11,12/16/11,8227.95,57.95,3.159,1864.61,-1,170.36,187.42,1500.38
3,12,12/16/11,1825.23,57.95,3.159,1864.61,-1,170.36,187.42,1500.38
3,13,12/16/11,10170.19,57.95,3.159,1864.61,-1,170.36,187.42,1500.38
3,14,12/16/11,6266.52,57.95,3.159,1864.61,-1,170.36,187.42,1500.38
4,1,12/16/11,73671.92,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95
4,2,12/16/11,104945.49,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95
4,3,12/16/11,19065.25,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95
4,4,12/16/11,58822.75,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95
4,5,12/16/11,109399.55,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95
4,6,12/16/11,21645.9,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95
4,7,12/16/11,187664.88,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95
4,8,12/16/11,66708.87,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95
4,9,12/16/11,38602.13,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95
4,10,12/16/11,40196.75,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95
4,11,12/16/11,35858.6,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95
4,12,12/16/11,4348.63,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95
4,13,12/16/11,66546.83,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95
4,14,12/16/11,55296.74,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95
5,1,12/16/11,15344.65,54.42,3.159,802.42,-1,78.77,319.84,1940.54
5,2,12/16/11,13528.87,54.42,3.159,802.42,-1,78.77,319.84,1940.54
5,3,12/16/11,4308.77,54.42,3.159,802.42,-1,78.77,319.84,1940.54
5,4,12/16/11,10502.53,54.42,3.159,802.42,-1,78.77,319.84,1940.54
5,5,12/16/11,8605.8,54.42,3.159,802.42,-1,78.77,319.84,1940.54
5,6,12/16/11,1164.38,54.42,3.159,802.42,-1,78.77,319.84,1940.54
5,7,12/16/11,15801.32,54.42,3.159,802.42,-1,78.77,319.84,1940.54
5,8,12/16/11,15496.17,54.42,3.159,802.42,-1,78.77,319.84,1940.54
5,9,12/16/11,6363.72,54.42,3.159,802.42,-1,78.77,319.84,1940.54
5,10,12/16/11,8890.94,54.42,3.159,802.42,-1,78.77,319.84,1940.54
5,11,12/16/11,8116.19,54.42,3.159,802.42,-1,78.77,319.84,1940.54
5,12,12/16/11,2015.38,54.42,3.159,802.42,-1,78.77,319.84,1940.54
5,13,12/16/11,10992.63,54.42,3.159,802.42,-1,78.77,319.84,1940.54
5,14,12/16/11,4355.95,54.42,3.159,802.42,-1,78.77,319.84,1940.54
6,1,12/16/11,51781.32,53.27,3.159,7070.01,27,603.98,508.56,4788.85
6,2,12/16/11,58374.09,53.27,3.159,7070.01,27,603.98,508.56,4788.85
6,3,12/16/11,19171.65,53.27,3.159,7070.01,27,603.98,508.56,4788.85
6,4,12/16/11,36009.58,53.27,3.159,7070.01,27,603.98,508.56,4788.85
6,5,12/16/11,65153.24,53.27,3.159,7070.01,27,603.98,508.56,4788.85
6,6,12/16/11,12921.25,53.27,3.159,7070.01,27,603.98,508.56,4788.85
6,7,12/16/11,112946.57,53.27,3.159,7070.01,27,603.98,508.56,4788.85
6,8,12/16/11,52324.1,53.27,3.159,7070.01,27,603.98,508.56,4788.85
6,9,12/16/11,45092.76,53.27,3.159,7070.01,27,603.98,508.56,4788.85
6,10,12/16/11,43112.34,53.27,3.159,7070.01,27,603.98,508.56,4788.85
6,11,12/16/11,27027.87,53.27,3.159,7070.01,27,603.98,508.56,4788.85
6,12,12/16/11,4603.06,53.27,3.159,7070.01,27,603.98,508.56,4788.85
6,13,12/16/11,32176.69,53.27,3.159,7070.01,27,603.98,508.56,4788.85
6,14,12/16/11,52451.35,53.27,3.159,7070.01,27,603.98,508.56,4788.85
1,1,12/23/11,46788.75,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43
1,2,12/23/11,65615.36,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43
1,3,12/23/11,13667.88,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43
1,4,12/23/11,47785.93,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43
1,5,12/23/11,61483.82,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43
1,6,12/23/11,18931.11,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43
1,7,12/23/11,119302.15,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43
1,8,12/23/11,41062.58,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43
1,9,12/23/11,45445.25,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43
1,10,12/23/11,30434.19,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43
1,11,12/23/11,31435.36,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43
1,12,12/23/11,8311.17,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43
1,13,12/23/11,36950.91,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43
1,14,12/23/11,46096.24,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43
2,1,12/23/11,75779.45,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61
2,2,12/23/11,93511.03,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61
2,3,12/23/11,21480.34,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61
2,4,12/23/11,59678.11,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61
2,5,12/23/11,106536.9,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61
2,6,12/23/11,22902.42,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61
2,7,12/23/11,214118.51,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61
2,8,12/23/11,72976.78,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61
2,9,12/23/11,66512.61,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61
2,10,12/23/11,46614.89,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61
2,11,12/23/11,33074.28,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61
2,12,12/23/11,6163.95,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61
2,13,12/23/11,45358.28,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61
2,14,12/23/11,67053.47,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61
3,1,12/23/11,12332.52,53.41,3.112,89.98,0.24,411.52,-1,586.66
3,2,12/23/11,20953.59,53.41,3.112,89.98,0.24,411.52,-1,586.66
3,3,12/23/11,5732.92,53.41,3.112,89.98,0.24,411.52,-1,586.66
3,4,12/23/11,9974.55,53.41,3.112,89.98,0.24,411.52,-1,586.66
3,5,12/23/11,25110.26,53.41,3.112,89.98,0.24,411.52,-1,586.66
3,6,12/23/11,4955.91,53.41,3.112,89.98,0.24,411.52,-1,586.66
3,7,12/23/11,39806.41,53.41,3.112,89.98,0.24,411.52,-1,586.66
3,8,12/23/11,9377,53.41,3.112,89.98,0.24,411.52,-1,586.66
3,9,12/23/11,13834.54,53.41,3.112,89.98,0.24,411.52,-1,586.66
3,10,12/23/11,11277.31,53.41,3.112,89.98,0.24,411.52,-1,586.66
